orig_linha,data,modelo,imei,valor_venda,brinde,custo,lucro,pix,dinheiro,cartao_credito,cartao_debito,troca_aparelho,soma_pagamentos,diferenca,formas_pgto,tem_troca,modelo_troca,valor_troca,pagto_junto,pagto_junto_grupo,pagto_junto_total,pagto_junto_restante,vendedor,vendedor_id,loja,loja_id,estado,observacao,precisa_revisao,motivo_revisao,entendimento
142,15/05/2026,IPHONE 17 PRO LARANJA 256GB NOVO,354289632484698,8500.0,8.0,8250.0,242.0,8500.0,0,0,0,0,8500.0,0.0,pix+pagamento_junto,NAO,,0,SIM,10,30500.0,0,Renan,a50f1e24-aabb-41c1-b817-b4a4950bb1e4,BLOCO B,20,novo,"Pagto junto (Aparelho 1/4, total grupo R$ 30,500)",NAO,,grupo 10 (142 e 143 e 144 e 145): valor da venda = 8500 | 8500 pix = 8500 | grupo R$ 30500
143,15/05/2026,IPHONE 17 PRO 256GB LARANJA NOVO,352001998377479,8500.0,8.0,8250.0,242.0,8500.0,0,0,0,0,8500.0,0.0,pix+pagamento_junto,NAO,,0,SIM,10,30500.0,0,Renan,a50f1e24-aabb-41c1-b817-b4a4950bb1e4,BLOCO B,20,novo,"Pagto junto (Aparelho 2/4, total grupo R$ 30,500)",NAO,,grupo 10 (142 e 143 e 144 e 145): valor da venda = 8500 | 8500 pix = 8500 | grupo R$ 30500
144,15/05/2026,MACBOOK AIR M4 256GB SILVER NOVO,L1FL9LNFH1,6750.0,0,6500.0,250.0,6750.0,0,0,0,0,6750.0,0.0,pix+pagamento_junto,NAO,,0,SIM,10,30500.0,0,Renan,a50f1e24-aabb-41c1-b817-b4a4950bb1e4,BLOCO B,20,novo,"Pagto junto (Aparelho 3/4, total grupo R$ 30,500)",NAO,,grupo 10 (142 e 143 e 144 e 145): valor da venda = 6750 | 6750 pix = 6750 | grupo R$ 30500
145,15/05/2026,MACBOOK AIR M4 SILVER 256GB NOVO,D9XGF2JP9X,6750.0,0,6500.0,250.0,6750.0,0,0,0,0,6750.0,0.0,pix+pagamento_junto,NAO,,0,SIM,10,30500.0,0,Renan,a50f1e24-aabb-41c1-b817-b4a4950bb1e4,BLOCO B,20,novo,"Pagto junto (Aparelho 4/4, total grupo R$ 30,500)",NAO,,grupo 10 (142 e 143 e 144 e 145): valor da venda = 6750 | 6750 pix = 6750 | grupo R$ 30500
146,15/05/2026,IPHONE 17 PRO MAX 256GB LARANJA SEMINOVO,359912580728338,7700.0,5.0,6900.0,795.0,1000.0,0,1700.0,0,5000.0,7700.0,0.0,pix+cartao_credito+troca_aparelho,SIM,16 PRO MAX SEMINOVO,5000.0,NAO,,,,Marcela,a3626643-4749-4e56-83bc-b4a8ffd53659,ONLINE,4,seminovo,,NAO,,valor da venda = 7700 | 1000 pix + 1700 credito + 5000 troca | brinde 5
147,15/05/2026,IPAD 11° A16 128GB AZUL NOVO,H64RQG50Y0,2500.0,120.0,2090.0,200.0,2500.0,0,0,0,0,2500.0,0.0,pix+pagamento_junto,NAO,,0,SIM,11,4700.0,0,Marcela,a3626643-4749-4e56-83bc-b4a8ffd53659,ONLINE,4,novo,"Pagto junto (Aparelho 1/2, total grupo R$ 4,700)",NAO,,grupo 11 (147 e 148): valor da venda = 2500 | 2500 pix = 2500 | grupo R$ 4700
148,15/05/2026,IPAD 11° A16 128GB AZUL NOVO,G23024PVDT,2200.0,10.0,2090.0,100.0,2200.0,0,0,0,0,2200.0,0.0,pix+pagamento_junto,NAO,,0,SIM,11,4700.0,0,Marcela,a3626643-4749-4e56-83bc-b4a8ffd53659,ONLINE,4,novo,"Pagto junto (Aparelho 2/2, total grupo R$ 4,700)",NAO,,grupo 11 (147 e 148): valor da venda = 2200 | 2200 pix = 2200 | grupo R$ 4700
149,15/05/2026,IPHONE 15 128GB PRETO SEMINOVO,356054492870941,2930.0,5.0,2750.0,175.0,2930.0,0,0,0,0,2930.0,0.0,pix,NAO,,0,NAO,,,,Marcela,a3626643-4749-4e56-83bc-b4a8ffd53659,ONLINE,4,seminovo,,NAO,,valor da venda = 2930 | 2930 pix | brinde 5
150,15/05/2026,IPHONE 13 PRO 128GB GRAFITE SEMINOVO,,2500.0,15.0,2350.0,135.0,0,0,0,0,0,0,2500.0,troca_aparelho,NAO,,0,NAO,,,,Marcela,a3626643-4749-4e56-83bc-b4a8ffd53659,ONLINE,4,seminovo,Sem IMEI,SIM,"Nada extraiu de 2500 → formas ""troca_aparelho"" sem valores no texto; Sem IMEI",
151,15/05/2026,IPHONE 17 256GB VERDE NOVO,355989441325235,5085.0,25.0,4850.0,210.0,130.0,0,5000.0,0,0,5130.0,-45.0,pix+cartao_credito,NAO,,0,NAO,,,,Ronald,97f12885-87ad-426a-8bbb-656889d82e10,CASES,19,novo,,SIM,Extracao excede venda em R$ 45: extraiu 130 pix + 5000 credito = 5130 > venda 5085 → texto descreve pagamento de outros itens,
152,15/05/2026,IPHONE 15 PRO MAX 256GB NATURAL SEMINOVO,350278024027409,4100.0,0,4000.0,100.0,4100.0,0,0,0,0,4100.0,0.0,pix,NAO,,0,NAO,,,,Ronald,97f12885-87ad-426a-8bbb-656889d82e10,CASES,19,seminovo,,NAO,,valor da venda = 4100 | 4100 pix
153,15/05/2026,POCO X7 PRO 256GB PRETO NOVO,869471081130380,2075.0,0,1750.0,325.0,2075.0,0,0,0,0,2075.0,0.0,pix+pagamento_junto,NAO,,0,SIM,12,4150.0,0,Higor Guedes,85e3aa42-b9af-49b8-a72a-64e9c337aa53,CELL,1,novo,"Pagto junto (Aparelho 1/2, total grupo R$ 4,150)",NAO,,grupo 12 (153 e 154): valor da venda = 2075 | 2075 pix = 2075 | grupo R$ 4150
154,15/05/2026,POCO X7 PRO 256GB PRETO NOVO,869471081096821,2075.0,0,1750.0,325.0,2075.0,0,0,0,0,2075.0,0.0,pagamento_junto,NAO,,0,SIM,12,4150.0,0,Higor Guedes,85e3aa42-b9af-49b8-a72a-64e9c337aa53,CELL,1,novo,"Pagto junto (Aparelho 2/2, total grupo R$ 4,150)",NAO,,grupo 12 (153 e 154): valor da venda = 2075 | 2075 pix = 2075 | grupo R$ 4150
155,15/05/2026,IPHONE 13 PRO MAX 128GB AZUL SEMINOVO,359481988717053,3070.0,115.0,2600.0,355.0,790.0,0,2280.0,0,0,3070.0,0.0,pix,NAO,,0,NAO,,,,Marcela,a3626643-4749-4e56-83bc-b4a8ffd53659,ONLINE,4,seminovo,,NAO,,valor da venda = 3070 | 790 pix + 2280 credito | brinde 115
156,16/05/2026,IPHONE 13 128GB PRETO SEMINOVO,352094671123856,2000.0,25.0,1800.0,175.0,800.0,0,1200.0,0,0,2000.0,0.0,pix+cartao_credito,NAO,,0,NAO,,,,Yasmin,e07d4d35-1381-4d4d-914d-8382a7456fdd,ONLINE,4,seminovo,,NAO,,valor da venda = 2000 | 800 pix + 1200 credito | brinde 25
157,16/05/2026,IPHONE 17 PRO MAX 256GB LARANJA NOVO,355224258492153,8300.0,15.0,8170.0,0,50.0,0,8250.0,0,0,8300.0,0.0,pix+cartao_credito,NAO,,0,NAO,,,,Yasmin,e07d4d35-1381-4d4d-914d-8382a7456fdd,ONLINE,4,novo,,NAO,,valor da venda = 8300 | 50 pix + 8250 credito | brinde 15
158,16/05/2026,IPHONE 16 PRO MAX 256GB  PRETO SEMINOVO,357590872352405,5300.0,15.0,5000.0,285.0,950.0,0,0,0,0,950.0,4350.0,pix+troca_aparelho,NAO,,0,NAO,,,,Bianca,b4269e60-eea2-4eba-a34d-db9591e0ec83,CASES,19,seminovo,,SIM,So extraiu: 950 pix de 5300 → falta R$ 4350 sem valor explicito no texto,
159,16/05/2026,IPHONE 17 PRO 256GB SILVER NOVO,352001996607349,7650.0,0,7450.0,200.0,7650.0,0,0,0,0,7650.0,0.0,pix,NAO,,0,NAO,,,,Ronald,97f12885-87ad-426a-8bbb-656889d82e10,CASES,19,novo,,NAO,,valor da venda = 7650 | 7650 pix
160,16/05/2026,IPHONE 15 PRO 256GB PRETO SEMINOVO,359370793687157,3721.0,20.0,3400.0,301.0,3721.0,0,0,0,0,3721.0,0.0,pix,NAO,,0,NAO,,,,Ronald,97f12885-87ad-426a-8bbb-656889d82e10,CASES,19,seminovo,,NAO,,valor da venda = 3721 | 3721 pix | brinde 20
161,16/05/2026,IPHONE 14 PRO MAX 128GB GOLD SEMINOVO,360236730466835,3350.0,0,3150.0,200.0,1250.0,0,0,0,2100.0,3350.0,0.0,pix+troca_aparelho,SIM,IPH 13 PRO,2100.0,NAO,,,,Ronald,97f12885-87ad-426a-8bbb-656889d82e10,CASES,19,seminovo,,NAO,,valor da venda = 3350 | 1250 pix + 2100 troca
162,16/05/2026,IPHONE 16 PRO MAX 512GB DESERT SEMINOVO,357626319666955,5700.0,0,5700.0,0,5700.0,0,0,0,0,5700.0,0.0,pix+pagamento_junto,NAO,,0,SIM,13,7600.0,0,Renan,a50f1e24-aabb-41c1-b817-b4a4950bb1e4,BLOCO B,20,seminovo,"Pagto junto (Aparelho 1/2, total grupo R$ 7,600)",NAO,,grupo 13 (162 e 163): valor da venda = 5700 | 5700 pix = 5700 | grupo R$ 7600
163,16/05/2026,IPHONE 12 PRO 256GB PRETO SEMINOVO,356682116877353,1900.0,0,1900.0,0,1900.0,0,0,0,0,1900.0,0.0,pagamento_junto,NAO,,0,SIM,13,7600.0,0,Renan,a50f1e24-aabb-41c1-b817-b4a4950bb1e4,BLOCO B,20,seminovo,"Pagto junto (Aparelho 2/2, total grupo R$ 7,600)",NAO,,grupo 13 (162 e 163): valor da venda = 1900 | 1900 pix = 1900 | grupo R$ 7600
164,16/05/2026,APPLE WATCH SE GEN 2 44MM MIDNIGHT NOVO,J4JVW5XVJV,2050.0,0,1800.0,250.0,2050.0,0,0,0,0,2050.0,0.0,pix,NAO,,0,NAO,,,,Renan,a50f1e24-aabb-41c1-b817-b4a4950bb1e4,BLOCO B,20,novo,,NAO,,valor da venda = 2050 | 2050 pix
165,16/05/2026,IPHONE 11 PRO MAX 256GB VERDE SEMINOVO,353906102560167,1250.0,25.0,900.0,325.0,1250.0,0,0,0,0,1250.0,0.0,pix,NAO,,0,NAO,,,,Guilherme,25e2da5b-9e76-4388-9890-7e22efd6940d,BLOCO B,20,seminovo,,NAO,,valor da venda = 1250 | 1250 pix | brinde 25
166,16/05/2026,IPHONE 16 128GB VERDE SEMINOVO,357884596142865,3750.0,25.0,3450.0,275.0,2000.0,0,1750.0,0,0,3750.0,0.0,pix+cartao_credito,NAO,,0,NAO,,,,Guilherme,25e2da5b-9e76-4388-9890-7e22efd6940d,BLOCO B,20,seminovo,,NAO,,valor da venda = 3750 | 2000 pix + 1750 credito (visa 2x (taxa 5.0%)) | brinde 25
167,16/05/2026,IPHONE 15 128GB AZUL SEMINOVO,350169642018823,3000.0,25.0,2750.0,225.0,3000.0,0,0,0,0,3000.0,0.0,pix,NAO,,0,NAO,,,,Higor Guedes,85e3aa42-b9af-49b8-a72a-64e9c337aa53,CELL,1,seminovo,,NAO,,valor da venda = 3000 | 3000 pix | brinde 25
168,16/05/2026,IPHONE 17 256GB PRETO LACRADO,358748638760753,5180.0,30.0,4800.0,350.0,3580.0,0,0,0,1600.0,5180.0,0.0,pix+troca_aparelho,SIM,IPHONE 13 128GB PRETO,1600.0,NAO,,,,Renata,9451cd9f-6770-4e32-aae8-c75fa675e818,CELL,1,novo,,NAO,,valor da venda = 5180 | 3580 pix + 1600 troca | brinde 30
169,17/05/2026,IPHONE 17 256GB VERDE NOVO,358619228350786,4950.0,30.0,4800.0,120.0,4950.0,0,0,0,0,4950.0,0.0,pix,NAO,,0,NAO,,,,Bianca,b4269e60-eea2-4eba-a34d-db9591e0ec83,CASES,19,novo,,NAO,,valor da venda = 4950 | 4950 pix | brinde 30
170,17/05/2026,IPAD 11° A16 128GB SILVER NOVO,LC7KGJGWKT,2300.0,5.0,2160.0,135.0,2300.0,0,0,0,0,2300.0,0.0,pix,NAO,,0,NAO,,,,Marcela,a3626643-4749-4e56-83bc-b4a8ffd53659,ONLINE,4,novo,,NAO,,valor da venda = 2300 | 2300 pix | brinde 5
171,17/05/2026,IPHONE 17 256GB BRANCO NOVO,358736463822764,5240.0,188.0,302.0,302.0,5240.0,0,0,0,0,5240.0,0.0,pix,NAO,,0,NAO,,,,Marcela,a3626643-4749-4e56-83bc-b4a8ffd53659,ONLINE,4,novo,,NAO,,valor da venda = 5240 | 5240 pix | brinde 188
172,17/05/2026,IPHONE 13 PRO MAX VERDE 256GB SEMINOVO,350249441757480,3250.0,50.0,2900.0,300.0,3250.0,0,0,0,0,3250.0,0.0,pix,NAO,,0,NAO,,,,Ronald,97f12885-87ad-426a-8bbb-656889d82e10,CASES,19,seminovo,,NAO,,valor da venda = 3250 | 3250 pix | brinde 50
173,17/05/2026,IPHONE 17 256GB BRANCO NOVO,352824562111135,4950.0,0,4750.0,200.0,0,0,4433.22,0,0,4433.22,516.78,cartao_credito,NAO,,0,NAO,,,,Ronald,97f12885-87ad-426a-8bbb-656889d82e10,CASES,19,novo,,SIM,So extraiu: 4433.22 credito de 4950 → falta R$ 517 sem valor explicito no texto,
174,17/05/2026,IPHONE 15 PRO MAX 256GB AZUL SEMINOVO,355319547611678,4200.0,20.0,4000.0,180.0,1400.0,50.0,0,0,0,1450.0,2750.0,pix+dinheiro,NAO,,0,NAO,,,,Ronald,97f12885-87ad-426a-8bbb-656889d82e10,CASES,19,seminovo,,SIM,So extraiu: 1400 pix + 50 dinheiro de 4200 → falta R$ 2750 sem valor explicito no texto,
175,17/05/2026,IPHONE 17 PRO 256GB SILVER NOVO,354289638327115,8000.0,0,7450.0,550.0,0,0,8000.0,0,0,8000.0,0.0,cartao_credito,NAO,,0,NAO,,,,Renan,a50f1e24-aabb-41c1-b817-b4a4950bb1e4,BLOCO B,20,novo,,NAO,,valor da venda = 8000 | 8000 credito
176,17/05/2026,POCO X7 PRO 512GB VERDE NOVO,868311089900940,2150.0,0,1990.0,160.0,500.0,0,1650.0,0,0,2150.0,0.0,pix+cartao_credito,NAO,,0,NAO,,,,Ronald,97f12885-87ad-426a-8bbb-656889d82e10,CASES,19,novo,,NAO,,valor da venda = 2150 | 500 pix + 1650 credito (visa 12x (taxa 12.1%))
177,17/05/2026,IPHONE 17 PRO 256GB BRANCO NOVO,353739723292955,7600.0,0,7450.0,150.0,7600.0,0,0,0,0,7600.0,0.0,pix,NAO,,0,NAO,,,,Ronald,97f12885-87ad-426a-8bbb-656889d82e10,CASES,19,novo,,NAO,,valor da venda = 7600 | 7600 pix
178,17/05/2026,IPHONE 17 256GB NOVO BRANCO,352824563558946,5130.0,140.0,4750.0,240.0,180.0,0,4950.0,0,0,5130.0,0.0,pix+cartao_credito,NAO,,0,NAO,,,,Ronald,97f12885-87ad-426a-8bbb-656889d82e10,CASES,19,novo,,NAO,,valor da venda = 5130 | 180 pix + 4950 credito (visa 12x (taxa 12.1%)) | brinde 140
179,17/05/2026,IPHONE 17 PRO 256GB AZUL SEMINOVO,356839674078168,6800.0,20.0,6400.0,380.0,3680.0,220.0,0,0,2900.0,6800.0,0.0,pix+dinheiro+troca_aparelho,SIM,IPH 15,2900.0,NAO,,,,Ronald,97f12885-87ad-426a-8bbb-656889d82e10,CASES,19,seminovo,,NAO,,valor da venda = 6800 | 3680 pix + 220 dinheiro + 2900 troca | brinde 20
180,17/05/2026,IPHONE 13 PRO 256GB VERDE SEMINOVO,356649150793663,2800.0,50.0,2450.0,300.0,2800.0,0,0,0,0,2800.0,0.0,pix,NAO,,0,NAO,,,,Guilherme,25e2da5b-9e76-4388-9890-7e22efd6940d,BLOCO B,20,seminovo,,NAO,,valor da venda = 2800 | 2800 pix | brinde 50
181,17/05/2026,APPLE WATCH SERIE 11 ROSE GOLD NOVO,KF97P7XLWD,2500.0,0,2250.0,250.0,2500.0,0,0,0,0,2500.0,0.0,pix,NAO,,0,NAO,,,,Higor Guedes,85e3aa42-b9af-49b8-a72a-64e9c337aa53,CELL,1,novo,,NAO,,valor da venda = 2500 | 2500 pix
182,17/05/2026,IPAD 11 128GB AZUL NOVO,H7DR2GQ4ND,2210.0,0,2090.0,120.0,2210.0,0,0,0,0,2210.0,0.0,pix,NAO,,0,NAO,,,,Higor Guedes,85e3aa42-b9af-49b8-a72a-64e9c337aa53,CELL,1,novo,,NAO,,valor da venda = 2210 | 2210 pix
183,17/05/2026,IPAD 11 128GB AMARELO NOVO,H9K6QY9X17,2650.0,100.0,2090.0,460.0,2650.0,0,0,0,0,2650.0,0.0,pix,NAO,,0,NAO,,,,Higor Guedes,85e3aa42-b9af-49b8-a72a-64e9c337aa53,CELL,1,novo,,NAO,,valor da venda = 2650 | 2650 pix | brinde 100
184,17/05/2026,IPHONE 12 128GB PRETO SEMINOVO,356427673422437,1702.0,25.0,1250.0,427.0,1702.0,0,0,0,0,1702.0,0.0,pix,NAO,,0,NAO,,,,Higor Guedes,85e3aa42-b9af-49b8-a72a-64e9c337aa53,CELL,1,seminovo,,NAO,,valor da venda = 1702 | 1702 pix | brinde 25
185,17/05/2026,IPHONE 15 128GB ROSA SEMINOVO,356054491176662,2896.0,25.0,2750.0,121.0,2896.0,0,0,0,0,2896.0,0.0,pix,NAO,,0,NAO,,,,Higor Guedes,85e3aa42-b9af-49b8-a72a-64e9c337aa53,CELL,1,seminovo,,NAO,,valor da venda = 2896 | 2896 pix | brinde 25
186,17/05/2026,IPHONE 12 128GB AZUL SEMINOVO,357158819908414,1450.0,25.0,1250.0,175.0,1450.0,0,0,0,0,1450.0,0.0,pix,NAO,,0,NAO,,,,Angel,97f12885-87ad-426a-8bbb-656889d82e10,CASES,19,seminovo,Vendedor Angel - pendente ID real,SIM,Vendedor Angel - pendente ID real,valor da venda = 1450 | 1450 pix | brinde 25
187,17/05/2026,IPHONE 16 PRO 256GB NATURAL SEMINOVO,358282722955921,4800.0,10.0,4500.0,290.0,4800.0,0,0,0,0,4800.0,0.0,pix,NAO,,0,NAO,,,,Higor Guedes,85e3aa42-b9af-49b8-a72a-64e9c337aa53,CELL,1,seminovo,,NAO,,valor da venda = 4800 | 4800 pix | brinde 10
188,19/05/2026,REDMI NOTE 15 5G 256GB PRETO NOVO,865292085370085,1565.0,10.0,1320.0,235.0,1565.0,0,0,0,0,1565.0,0.0,pix,NAO,,0,NAO,,,,Higor Guedes,85e3aa42-b9af-49b8-a72a-64e9c337aa53,CELL,1,novo,,NAO,,valor da venda = 1565 | 1565 pix | brinde 10
189,19/05/2026,NOTE 14 256GB PRETO LACRADO,864093078872249,1200.0,0,1050.0,150.0,1200.0,0,0,0,0,1200.0,0.0,pix,NAO,,0,NAO,,,,Renata,9451cd9f-6770-4e32-aae8-c75fa675e818,CELL,1,novo,,NAO,,valor da venda = 1200 | 1200 pix
190,19/05/2026,IPHONE 13 PRO MAX 128GB VERDE SEMINOVO,350019049630201,2939.0,65.0,2600.0,274.0,2939.0,0,0,0,0,2939.0,0.0,pix,NAO,,0,NAO,,,,Marcela,a3626643-4749-4e56-83bc-b4a8ffd53659,ONLINE,4,seminovo,,NAO,,valor da venda = 2939 | 2939 pix | brinde 65
191,19/05/2026,BOOMBOX 4 LARANJA NOVO,TL1973-BQ0009594,2500.0,0,2390.0,110.0,2500.0,0,0,0,0,2500.0,0.0,pix,NAO,,0,NAO,,,,Marcela,a3626643-4749-4e56-83bc-b4a8ffd53659,ONLINE,4,novo,,NAO,,valor da venda = 2500 | 2500 pix
192,19/05/2026,IPAD AIR M3 11 256GB AZUL NOVO,M4C404M6R6,5200.0,0,5050.0,150.0,0,0,5200.0,0,0,5200.0,0.0,cartao_credito+pagamento_junto,NAO,,0,SIM,14,13500.0,0,Marcela,a3626643-4749-4e56-83bc-b4a8ffd53659,ONLINE,4,novo,"Pagto junto (Aparelho 1/2, total grupo R$ 13,500)",NAO,,grupo 14 (192 e 193): valor da venda = 5200 | 5200 credito = 5200 | grupo R$ 13500
193,19/05/2026,IPHONE 17 PRO MAX AZUL NOVO,CQHPQG449Y,8300.0,15.0,8140.0,145.0,0,0,8300.0,0,0,8300.0,0.0,cartao_credito+pagamento_junto,NAO,,0,SIM,14,13500.0,0,Marcela,a3626643-4749-4e56-83bc-b4a8ffd53659,ONLINE,4,novo,"Pagto junto (Aparelho 2/2, total grupo R$ 13,500)",NAO,,grupo 14 (192 e 193): valor da venda = 8300 | 8300 credito = 8300 | grupo R$ 13500
194,19/05/2026,IPAD 11° (A16) 128GB AMARELO NOVO,,2297.0,30.0,2090.0,177.0,0,0,2297.0,0,0,2297.0,0.0,cartao_credito,NAO,,0,NAO,,,,Marcela,a3626643-4749-4e56-83bc-b4a8ffd53659,ONLINE,4,novo,Sem IMEI,SIM,Sem IMEI,valor da venda = 2297 | 2297 credito | brinde 30
195,19/05/2026,IPHONE 17 PRO MAX 512GB AZUL NOVO,357329447819436,9801.0,0,9050.0,751.0,0,0,9801.0,0,0,9801.0,0.0,cartao_credito,NAO,,0,NAO,,,,Luiz Henrique,0dd2c938-c6dd-4f5d-aac5-ed045ee5d2fb,CELL,1,novo,,NAO,,valor da venda = 9801 | 9801 credito
196,19/05/2026,IPHONE 16 PRO MAX 256GB PRETO SEMINOVO,355138326274957,5400.0,15.0,5150.0,235.0,5000.0,400.0,0,0,0,5400.0,0.0,pix+dinheiro,NAO,,0,NAO,,,,Luiz Henrique,0dd2c938-c6dd-4f5d-aac5-ed045ee5d2fb,CELL,1,seminovo,,NAO,,valor da venda = 5400 | 5000 pix + 400 dinheiro | brinde 15
197,19/05/2026,IPHONE 16 128GB PRETO NOVO,3594,4395.0,115.0,4050.0,230.0,645.0,0,2150.0,0,1600.0,4395.0,0.0,pix+cartao_credito+troca_aparelho,SIM,13 SEMINOVO,1600.0,NAO,,,,Marcela,a3626643-4749-4e56-83bc-b4a8ffd53659,ONLINE,4,novo,,NAO,,valor da venda = 4395 | 645 pix + 2150 credito + 1600 troca | brinde 115
198,19/05/2026,IPAD 11 (A16) 128GB ROSA NOVO,JOK9N9RQM5,2375.0,60.0,2090.0,225.0,75.0,0,2300.0,0,0,2375.0,0.0,pix+cartao_credito,NAO,,0,NAO,,,,Marcela,a3626643-4749-4e56-83bc-b4a8ffd53659,ONLINE,4,novo,,NAO,,valor da venda = 2375 | 75 pix + 2300 credito | brinde 60
199,19/05/2026,IPHONE 13 128GB PRETO NOVO,353306207461637,2850.0,20.0,2700.0,130.0,2850.0,0,0,0,0,2850.0,0.0,pix,NAO,,0,NAO,,,,Ronald,97f12885-87ad-426a-8bbb-656889d82e10,CASES,19,novo,,NAO,,valor da venda = 2850 | 2850 pix | brinde 20
200,19/05/2026,IPHONE 15 256GB PRETO SEMINOVO,356942572731144,3200.0,25.0,2900.0,275.0,1500.0,0,0,0,1700.0,3200.0,0.0,pix+troca_aparelho,SIM,IPH 13 128GB PRETO,1700.0,NAO,,,,Ronald,97f12885-87ad-426a-8bbb-656889d82e10,CASES,19,seminovo,,NAO,,valor da venda = 3200 | 1500 pix + 1700 troca | brinde 25
201,19/05/2026,IPHONE 17 PRO SILVER 256GB SEMINOVO,356697786132668,6800.0,25.0,6100.0,675.0,0,3400.0,0,0,3400.0,6800.0,0.0,dinheiro+troca_aparelho,SIM,IPH 15 PRO 256GB,3400.0,NAO,,,,Ronald,97f12885-87ad-426a-8bbb-656889d82e10,CASES,19,seminovo,,NAO,,valor da venda = 6800 | 3400 dinheiro + 3400 troca | brinde 25
202,19/05/2026,IPHONE 13 PRO MAX 256GB DOURADO SEMINOVO,351596240328544,3250.0,50.0,2900.0,300.0,0,3250.0,0,0,0,3250.0,0.0,dinheiro,NAO,,0,NAO,,,,Guilherme,25e2da5b-9e76-4388-9890-7e22efd6940d,BLOCO B,20,seminovo,,NAO,,valor da venda = 3250 | 3250 dinheiro | brinde 50
203,19/05/2026,IPAD 11 128GB SILVER SEMINOVO,DY02NX9J6V,2490.0,75.0,2160.0,255.0,0,2490.0,0,0,0,2490.0,0.0,dinheiro,NAO,,0,NAO,,,,Guilherme,25e2da5b-9e76-4388-9890-7e22efd6940d,BLOCO B,20,seminovo,,NAO,,valor da venda = 2490 | 2490 dinheiro | brinde 75
204,19/05/2026,APPLE PENCIL USB-C BRANCO SEMINOVO,DV2GQYL2VR,780.0,0,630.0,150.0,0,780.0,0,0,0,780.0,0.0,dinheiro,NAO,,0,NAO,,,,Guilherme,25e2da5b-9e76-4388-9890-7e22efd6940d,BLOCO B,20,seminovo,,NAO,,valor da venda = 780 | 780 dinheiro
205,19/05/2026,IPHONE XS 256GB PRETO SEMINOVO,353048093488114,775.0,40.0,350.0,385.0,775.0,0,0,0,0,775.0,0.0,pix,NAO,,0,NAO,,,,Guilherme,25e2da5b-9e76-4388-9890-7e22efd6940d,BLOCO B,20,seminovo,,NAO,,valor da venda = 775 | 775 pix | brinde 40
206,19/05/2026,IPHONE 12 PRO 256GB BRANCO SEMINOVO,353074114042706,2200.0,8.0,1900.0,292.0,2200.0,0,0,0,0,2200.0,0.0,pix,NAO,,0,NAO,,,,Angel,97f12885-87ad-426a-8bbb-656889d82e10,CASES,19,seminovo,Vendedor Angel - pendente ID real,SIM,Vendedor Angel - pendente ID real,valor da venda = 2200 | 2200 pix | brinde 8
207,19/05/2026,IPHONE 17 PRO MAX LARANJA 2 TB NOVO,350025974181243,12719.0,25.0,11800.0,894.0,12719.0,0,0,0,0,12719.0,0.0,pix,NAO,,0,NAO,,,,Higor Guedes,85e3aa42-b9af-49b8-a72a-64e9c337aa53,CELL,1,novo,,NAO,,valor da venda = 12719 | 12719 pix | brinde 25
208,20/05/2026,BOOMBOX 4 PRETA SEMINOVO,TL1876-JP0086240,2350.0,0,2350.0,0,0,2350.0,0,0,0,2350.0,0.0,dinheiro,NAO,,0,NAO,,,,Marcela,a3626643-4749-4e56-83bc-b4a8ffd53659,ONLINE,4,seminovo,,NAO,,valor da venda = 2350 | 2350 dinheiro
209,20/05/2026,IPHONE 14 128GB PRETA SEMINOVO,359014536509969,2350.0,25.0,2000.0,325.0,2350.0,0,0,0,0,2350.0,0.0,pix,NAO,,0,NAO,,,,Renata,9451cd9f-6770-4e32-aae8-c75fa675e818,CELL,1,seminovo,,NAO,,valor da venda = 2350 | 2350 pix | brinde 25
210,20/05/2026,BOOMBOX 4 LARANJA NOVO,TL1973-BQ0009916,2450.0,0,2390.0,60.0,2450.0,0,0,0,0,2450.0,0.0,pix,NAO,,0,NAO,,,,Marcela,a3626643-4749-4e56-83bc-b4a8ffd53659,CASES,19,novo,,NAO,,valor da venda = 2450 | 2450 pix
211,20/05/2026,REDMI PAD 2 256GB PRETO NOVO,65577/W6N400397,1500.0,0,1200.0,300.0,0,0,1500.0,0,0,1500.0,0.0,cartao_credito,NAO,,0,NAO,,,,Renan,a50f1e24-aabb-41c1-b817-b4a4950bb1e4,BLOCO B,20,novo,,NAO,,valor da venda = 1500 | 1500 credito
212,20/05/2026,IPHONE 17 PRO MAX 256GB AZUL NOVO,357247257122859,8400.0,25.0,8000.0,375.0,7900.0,0,0,0,500.0,8400.0,0.0,pix+troca_aparelho,SIM,IPH 11 PRO MAX 512GB,500.0,NAO,,,,Higor Guedes,85e3aa42-b9af-49b8-a72a-64e9c337aa53,CELL,1,novo,,NAO,,valor da venda = 8400 | 7900 pix + 500 troca | brinde 25
213,20/05/2026,IPAD 11 128GB SILVER NOVO,MPNH609W5X,2850.0,150.0,2160.0,540.0,0,2850.0,0,0,0,2850.0,0.0,dinheiro,NAO,,0,NAO,,,,Camila,1d12d555-68e9-45f8-bfc0-a35a1d8d7920,CELL,1,novo,,NAO,,valor da venda = 2850 | 2850 dinheiro | brinde 150
